"precinct_name","precinct_code","state","county_name","city","cd","sd","hd","comm_dist_code","mcomm_dist_code"
"Precinct 2400307-010","2400307-010","MD","Anne Arundel","Edgewater","005","030","030","7",""
"Precinct 2400307-010","2400307-010","MD","Anne Arundel","Harwood","005","030","030","7",""
"Precinct 2400307-010","2400307-010","MD","Anne Arundel","Mayo","005","030","030","7",""
"Precinct 2400307-011","2400307-011","MD","Anne Arundel","Davidsonville","005","033","33B","7",""
"Precinct 2400307-011","2400307-011","MD","Anne Arundel","Edgewater","005","033","33B","7",""
"Precinct 2400307-011","2400307-011","MD","Anne Arundel","Harwood","005","033","33B","7",""
"Precinct 2400307-012","2400307-012","MD","Anne Arundel","Davidsonville","005","033","33B","7",""
"Precinct 2400307-012","2400307-012","MD","Anne Arundel","Riva","005","033","33B","7",""
"Precinct 2400307-013","2400307-013","MD","Anne Arundel","Crofton","003","033","33A","7",""
"Precinct 2400307-013","2400307-013","MD","Anne Arundel","Davidsonville","003","033","33A","7",""
"Precinct 2400307-013","2400307-013","MD","Anne Arundel","Gambrills","003","033","33A","7",""
"Precinct 2400307-014","2400307-014","MD","Anne Arundel","Crofton","003","033","33A","7",""
"Precinct 2400307-015","2400307-015","MD","Anne Arundel","Crofton","003","033","33A","7",""
"Precinct 2400307-016","2400307-016","MD","Anne Arundel","Crofton","003","033","33A","7",""
"Precinct 2400307-017","2400307-017","MD","Anne Arundel","Crofton","003","033","33A","7",""
"Precinct 2400307-017","2400307-017","MD","Anne Arundel","Gambrills","003","033","33A","7",""
"Precinct 2400307-018","2400307-018","MD","Anne Arundel","Crofton","003","033","33A","7",""
"Precinct 2400307-018","2400307-018","MD","Anne Arundel","Gambrills","003","033","33A","7",""
"Precinct 2400307-019","2400307-019","MD","Anne Arundel","Edgewater","005","030","030","7",""
"Precinct 2400307-020","2400307-020","MD","Anne Arundel","Crofton","003","033","33A","7",""
"Precinct 2400307-021","2400307-021","MD","Anne Arundel","Churchton","005","033","33B","7",""
"Precinct 2400307-021","2400307-021","MD","Anne Arundel","Deale","005","033","33B","7",""
"Precinct 2400307-021","2400307-021","MD","Anne Arundel","Dunkirk","005","033","33B","7",""
"Precinct 2400307-021","2400307-021","MD","Anne Arundel","Friendship","005","033","33B","7",""
"Precinct 2400307-021","2400307-021","MD","Anne Arundel","Lothian","005","033","33B","7",""
"Precinct 2400307-021","2400307-021","MD","Anne Arundel","Owings","005","033","33B","7",""
"Precinct 2400307-021","2400307-021","MD","Anne Arundel","Tracys Landing","005","033","33B","7",""
"Precinct 2400307-021","2400307-021","MD","Anne Arundel","West River","005","033","33B","7",""
"Precinct 2400307-022","2400307-022","MD","Anne Arundel","Davidsonville","005","033","33B","7",""
"Precinct 2400307-022","2400307-022","MD","Anne Arundel","Riva","005","033","33B","7",""
"Precinct 2400307-023","2400307-023","MD","Anne Arundel","Davidsonville","005","033","33B","7",""
"Precinct 2400307-023","2400307-023","MD","Anne Arundel","Edgewater","005","033","33B","7",""
"Precinct 2400307-023","2400307-023","MD","Anne Arundel","Riva","005","033","33B","7",""
"Precinct 2400307-024","2400307-024","MD","Anne Arundel","Crofton","003","033","33A","7",""
"Precinct 2400307-025","2400307-025","MD","Anne Arundel","Churchton","005","030","030","7",""
"Precinct 2400307-025","2400307-025","MD","Anne Arundel","Shady Side","005","030","030","7",""
"Precinct 2400307-025","2400307-025","MD","Anne Arundel","West River","005","030","030","7",""
"Precinct 2400307-026","2400307-026","MD","Anne Arundel","Crofton","003","033","33A","7",""
"Precinct 2400307-026","2400307-026","MD","Anne Arundel","Davidsonville","003","033","33A","7",""
"Precinct 2400307-026","2400307-026","MD","Anne Arundel","Gambrills","003","033","33A","7",""
"Precinct 2400307-027","2400307-027","MD","Anne Arundel","Edgewater","005","030","030","7",""
"Precinct 2400307-027","2400307-027","MD","Anne Arundel","Harwood","005","030","030","7",""
"Precinct 2400501-001.1","2400501-001.1","MD","Baltimore","Baltimore","007","010","010","4","4"
"Precinct 2400501-002.1","2400501-002.1","MD","Baltimore","Baltimore","007","010","010","1","1"
"Precinct 2400501-003.1","2400501-003.1","MD","Baltimore","Baltimore","007","010","010","1","1"
"Precinct 2400501-004.1","2400501-004.1","MD","Baltimore","Baltimore","007","010","010","1","1"
"Precinct 2400501-005.1","2400501-005.1","MD","Baltimore","Baltimore","007","010","010","1","1"
"Precinct 2400501-006.1","2400501-006.1","MD","Baltimore","Baltimore","007","010","010","1","1"
"Precinct 2400501-007.1","2400501-007.1","MD","Baltimore","Baltimore","007","010","010","1","1"
"Precinct 2400501-008.1","2400501-008.1","MD","Baltimore","Baltimore","007","010","010","1","1"
"Precinct 2400501-009.1","2400501-009.1","MD","Baltimore","Baltimore","007","012","12A","1","1"
"Precinct 2400501-010.1","2400501-010.1","MD","Baltimore","Baltimore","007","012","12A","1","1"
"Precinct 2400501-010.1","2400501-010.1","MD","Baltimore","Ellicott City","007","012","12A","1",""
"Precinct 2400501-011.1","2400501-011.1","MD","Baltimore","Baltimore","007","012","12A","1","1"
"Precinct 2400501-012.1","2400501-012.1","MD","Baltimore","Baltimore","007","012","12A","1","1"
"Precinct 2400501-012.1","2400501-012.1","MD","Baltimore","Ellicott City","007","012","12A","1",""
"Precinct 2400501-013.1","2400501-013.1","MD","Baltimore","Baltimore","007","012","12A","1","1"
"Precinct 2400501-014.1","2400501-014.1","MD","Baltimore","Baltimore","007","012","12A","1","1"
"Precinct 2400501-015.1","2400501-015.1","MD","Baltimore","Baltimore","007","010","010","1","1"
"Precinct 2400501-016.1","2400501-016.1","MD","Baltimore","Baltimore","007","012","12A","1","1"
"Precinct 2400501-017.1","2400501-017.1","MD","Baltimore","Baltimore","007","010","010","1","1"
"Precinct 2400502-001.1","2400502-001.1","MD","Baltimore","Baltimore","007","010","010","4","4"
"Precinct 2400502-002.1","2400502-002.1","MD","Baltimore","Baltimore","007","010","010","4","4"
"Precinct 2400502-003.1","2400502-003.1","MD","Baltimore","Baltimore","007","010","010","4","4"
"Precinct 2400502-004.1","2400502-004.1","MD","Baltimore","Baltimore","007","010","010","4","4"
"Precinct 2400502-005.1","2400502-005.1","MD","Baltimore","Baltimore","007","010","010","4","4"
"Precinct 2400502-006.1","2400502-006.1","MD","Baltimore","Baltimore","007","010","010","4","4"
"Precinct 2400502-007.1","2400502-007.1","MD","Baltimore","Baltimore","002","010","010","2","2"
"Precinct 2400502-008.1","2400502-008.1","MD","Baltimore","Baltimore","002","011","011","2","2"
"Precinct 2400502-008.1","2400502-008.1","MD","Baltimore","Randallstown","002","011","011","2",""
"Precinct 2400502-009.1","2400502-009.1","MD","Baltimore","Baltimore","007","010","010","4","4"
"Precinct 2400502-009.1","2400502-009.1","MD","Baltimore","Randallstown","007","010","010","4",""
"Precinct 2400502-010.1","2400502-010.1","MD","Baltimore","Baltimore","002","010","010","4","4"
"Precinct 2400502-010.1","2400502-010.1","MD","Baltimore","Randallstown","002","010","010","4",""
"Precinct 2400502-011.1","2400502-011.1","MD","Baltimore","Baltimore","007","010","010","4","4"
"Precinct 2400502-011.1","2400502-011.1","MD","Baltimore","Woodstock","007","010","010","4",""
"Precinct 2400502-012.1","2400502-012.1","MD","Baltimore","Baltimore","002","010","010","4","4"
"Precinct 2400502-012.1","2400502-012.1","MD","Baltimore","Randallstown","002","010","010","4",""
"Precinct 2400502-012.1","2400502-012.1","MD","Baltimore","Woodstock","002","010","010","4",""
"Precinct 2400502-013.1","2400502-013.1","MD","Baltimore","Randallstown","002","010","010","4",""
"Precinct 2400502-014.1","2400502-014.1","MD","Baltimore","Baltimore","002","011","011","4","4"
"Precinct 2400502-014.1","2400502-014.1","MD","Baltimore","Randallstown","002","011","011","4",""
"Precinct 2400502-015.1","2400502-015.1","MD","Baltimore","Baltimore","002","011","011","4","4"
"Precinct 2400502-015.1","2400502-015.1","MD","Baltimore","Owings Mills","002","011","011","4",""
"Precinct 2400502-015.1","2400502-015.1","MD","Baltimore","Randallstown","002","011","011","4",""
"Precinct 2400502-016.1","2400502-016.1","MD","Baltimore","Owings Mills","002","011","011","4",""
"Precinct 2400502-016.1","2400502-016.1","MD","Baltimore","Randallstown","002","011","011","4",""
"Precinct 2400502-017.1","2400502-017.1","MD","Baltimore","Owings Mills","002","010","010","4",""
"Precinct 2400502-017.1","2400502-017.1","MD","Baltimore","Randallstown","002","010","010","4",""
"Precinct 2400502-018.1","2400502-018.1","MD","Baltimore","Randallstown","007","010","010","4",""
"Precinct 2400502-018.1","2400502-018.1","MD","Baltimore","Woodstock","007","010","010","4",""
"Precinct 2400502-019.1","2400502-019.1","MD","Baltimore","Baltimore","007","011","011","4","4"
"Precinct 2400502-019.1","2400502-019.1","MD","Baltimore","Randallstown","007","011","011","4",""
"Precinct 2400502-019.1","2400502-019.1","MD","Baltimore","Woodstock","007","011","011","4",""
"Precinct 2400502-020.1","2400502-020.1","MD","Baltimore","Owings Mills","002","011","011","4",""
"Precinct 2400502-020.1","2400502-020.1","MD","Baltimore","Randallstown","002","011","011","4",""
"Precinct 2400502-021.1","2400502-021.1","MD","Baltimore","Marriottsville","002","011","011","4",""
"Precinct 2400502-021.1","2400502-021.1","MD","Baltimore","Owings Mills","002","011","011","4",""
"Precinct 2400502-021.1","2400502-021.1","MD","Baltimore","Randallstown","002","011","011","4",""
"Precinct 2400502-021.1","2400502-021.1","MD","Baltimore","Reisterstown","002","011","011","4",""
"Precinct 2400502-022.1","2400502-022.1","MD","Baltimore","Randallstown","007","011","011","4",""
"Precinct 2400502-023.1","2400502-023.1","MD","Baltimore","Baltimore","003","010","010","2","2"
"Precinct 2400502-024.1","2400502-024.1","MD","Baltimore","Owings Mills","002","010","010","4",""
"Precinct 2400502-024.1","2400502-024.1","MD","Baltimore","Randallstown","002","010","010","4",""
"Precinct 2400502-025.1","2400502-025.1","MD","Baltimore","Baltimore","003","011","011","2","2"
"Precinct 2400502-026.1","2400502-026.1","MD","Baltimore","Owings Mills","003","011","011","4",""
"Precinct 2400502-027.1","2400502-027.1","MD","Baltimore","Owings Mills","002","011","011","4",""
"Precinct 2400502-028.1","2400502-028.1","MD","Baltimore","Baltimore","002","010","010","4","4"
"Precinct 2400502-029.1","2400502-029.1","MD","Baltimore","Owings Mills","003","011","011","4",""
"Precinct 2400503-001.1","2400503-001.1","MD","Baltimore","Baltimore","007","010","010","4","4"
"Precinct 2400503-002.1","2400503-002.1","MD","Baltimore","Baltimore","003","011","011","2","2"
"Precinct 2400503-003.1","2400503-003.1","MD","Baltimore","Baltimore","007","010","010","2","2"
"Precinct 2400503-004.1","2400503-004.1","MD","Baltimore","Baltimore","003","011","011","2","2"
"Precinct 2400503-005.1","2400503-005.1","MD","Baltimore","Baltimore","003","011","011","2","2"
"Precinct 2400503-006.1","2400503-006.1","MD","Baltimore","Baltimore","003","011","011","2","2"
"Precinct 2400503-007.1","2400503-007.1","MD","Baltimore","Baltimore","003","042","042","2","2"
"Precinct 2400503-008.1","2400503-008.1","MD","Baltimore","Baltimore","003","042","042","2","2"
"Precinct 2400503-008.1","2400503-008.1","MD","Baltimore","Brooklandville","003","042","042","2",""
"Precinct 2400503-008.1","2400503-008.1","MD","Baltimore","Lutherville Timonium","003","042","042","2",""
"Precinct 2400503-009.1","2400503-009.1","MD","Baltimore","Baltimore","003","042","042","2","2"
"Precinct 2400503-010.1","2400503-010.1","MD","Baltimore","Baltimore","003","011","011","2","2"
"Precinct 2400503-010.1","2400503-010.1","MD","Baltimore","Brooklandville","003","011","011","2",""
"Precinct 2400503-010.1","2400503-010.1","MD","Baltimore","Lutherville Timonium","003","011","011","2",""
"Precinct 2400503-010.1","2400503-010.1","MD","Baltimore","Owings Mills","003","011","011","2",""
"Precinct 2400503-010.1","2400503-010.1","MD","Baltimore","Stevenson","003","011","011","2",""
"Precinct 2400503-011.1","2400503-011.1","MD","Baltimore","Baltimore","003","011","011","2","2"
"Precinct 2400503-011.1","2400503-011.1","MD","Baltimore","Owings Mills","003","011","011","2",""
"Precinct 2400503-011.1","2400503-011.1","MD","Baltimore","Stevenson","003","011","011","2",""
"Precinct 2400503-012.1","2400503-012.1","MD","Baltimore","Baltimore","003","011","011","2","2"
"Precinct 2400503-012.1","2400503-012.1","MD","Baltimore","Garrison","003","011","011","2",""
"Precinct 2400503-012.1","2400503-012.1","MD","Baltimore","Owings Mills","003","011","011","2",""
"Precinct 2400503-013.1","2400503-013.1","MD","Baltimore","Baltimore","003","011","011","2","2"
"Precinct 2400503-013.1","2400503-013.1","MD","Baltimore","Brooklandville","003","011","011","2",""
"Precinct 2400503-013.1","2400503-013.1","MD","Baltimore","Garrison","003","011","011","2",""
"Precinct 2400503-013.1","2400503-013.1","MD","Baltimore","Lutherville Timonium","003","011","011","2",""
"Precinct 2400503-013.1","2400503-013.1","MD","Baltimore","Owings Mills","003","011","011","2",""
"Precinct 2400503-013.1","2400503-013.1","MD","Baltimore","Stevenson","003","011","011","2",""
"Precinct 2400503-014.1","2400503-014.1","MD","Baltimore","Baltimore","003","011","011","2","2"
"Precinct 2400504-001.1","2400504-001.1","MD","Baltimore","Owings Mills","003","011","011","4",""
"Precinct 2400504-001.1","2400504-001.1","MD","Baltimore","Reisterstown","003","011","011","4",""
"Precinct 2400504-002.1","2400504-002.1","MD","Baltimore","Owings Mills","003","011","011","2",""
"Precinct 2400504-002.1","2400504-002.1","MD","Baltimore","Reisterstown","003","011","011","2",""
"Precinct 2400504-003.1","2400504-003.1","MD","Baltimore","Owings Mills","003","011","011","2",""
"Precinct 2400504-003.1","2400504-003.1","MD","Baltimore","Reisterstown","003","011","011","2",""
"Precinct 2400504-004.1","2400504-004.1","MD","Baltimore","Owings Mills","003","011","011","2",""
"Precinct 2400504-004.1","2400504-004.1","MD","Baltimore","Reisterstown","003","011","011","2",""
"Precinct 2400504-005.1","2400504-005.1","MD","Baltimore","Owings Mills","003","011","011","2",""
"Precinct 2400504-005.1","2400504-005.1","MD","Baltimore","Reisterstown","003","011","011","2",""
"Precinct 2400504-006.1","2400504-006.1","MD","Baltimore","Owings Mills","003","011","011","2",""
"Precinct 2400504-006.1","2400504-006.1","MD","Baltimore","Reisterstown","003","011","011","2",""
"Precinct 2400504-007.1","2400504-007.1","MD","Baltimore","Reisterstown","002","011","011","4",""
"Precinct 2400504-008.1","2400504-008.1","MD","Baltimore","Glyndon","003","011","011","3",""
"Precinct 2400504-008.1","2400504-008.1","MD","Baltimore","Reisterstown","003","011","011","3",""
"Precinct 2400504-009.1","2400504-009.1","MD","Baltimore","Boring","006","005","05B","3",""
"Precinct 2400504-009.1","2400504-009.1","MD","Baltimore","Glyndon","006","005","05B","3",""
"Precinct 2400504-009.1","2400504-009.1","MD","Baltimore","Hampstead","006","005","05B","3",""
"Precinct 2400504-009.1","2400504-009.1","MD","Baltimore","Reisterstown","006","005","05B","3",""
"Precinct 2400504-009.1","2400504-009.1","MD","Baltimore","Upperco","006","005","05B","3",""
"Precinct 2400504-010.1","2400504-010.1","MD","Baltimore","Reisterstown","002","011","011","3",""
"Precinct 2400504-011.1","2400504-011.1","MD","Baltimore","Glyndon","002","011","011","3",""
"Precinct 2400504-011.1","2400504-011.1","MD","Baltimore","Reisterstown","002","011","011","3",""
"Precinct 2400504-012.1","2400504-012.1","MD","Baltimore","Owings Mills","003","011","011","4",""
"Precinct 2400504-012.1","2400504-012.1","MD","Baltimore","Reisterstown","003","011","011","4",""
"Precinct 2400504-013.1","2400504-013.1","MD","Baltimore","Glyndon","002","011","011","2",""
"Precinct 2400504-013.1","2400504-013.1","MD","Baltimore","Owings Mills","002","011","011","2",""
